title,runtime,genre,averageRating,budget,revenue
Roll Bounce,112,"Comedy,Drama,Music",6.2,10000000.0,17433072.0
The Good Liar,109,"Crime,Drama,Mystery",6.7,10000000.0,33209936.0
Rushmore,93,"Comedy,Drama,Romance",7.6,10000000.0,19080435.0
Tremors,96,"Comedy,Horror",7.2,10000000.0,16668089.0
The Perfect Man,\N,\N,5.4,10000000.0,19535005.0
Mo' Better Blues,130,"Drama,Music,Romance",6.7,10000000.0,16153000.0
Kung Pow: Enter the Fist,81,"Action,Comedy",6.2,10000000.0,17033556.0
The Birth of a Nation,195,"Drama,War",6.1,10000000.0,16891011.0
The Unholy,102,Horror,5.0,10000000.0,30792024.0
Wrong Turn,84,"Horror,Thriller",6.1,10000000.0,28649556.0
